"","reference","record","lit.type","score","country","region1","habitat","habitat1","habitat2","start.year","end.year","study.type","species","assemblage","AE","basic.AE","higher.AE","reserve","designation","mowing","grazing","fertilizer","pesticide","nest.protect.ag","nest.protect.predation","groundwater.drainage","surface.water","predator.control","other.mgmt","mgmt.notes","overall.metric","specific.metric","metric.before","metric.after","stan.metric","stan.calc","stan.metric.before","stan.metric.after","stan.effect.size","sig","effect.dir","analysis.unit","sample.size","analysis1","analysis2","analysis3","log.effect.size","percent.change.effect.size","values.from.plot","success","failure","outcome","fertpest","water","nest.protect","reserve.desig","AE.level","study.length","metric"
"586",75,5,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","redshank","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","abundance change","trend",0.96,1.01,"multiplicative yearly slope","",0.96,1.01,"0.05","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.05","",1,0,1,"applied","applied","none","none","none",14,"abundance"
"587",75,6,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","black-tailed godwit","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.85,0.97,"multiplicative yearly slope","",0.85,0.97,"0.14","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.14","",1,0,1,"none","none","none","applied","none",8,"abundance"
"588",75,7,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","lapwing","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.85,0.99,"multiplicative yearly slope","",0.85,0.99,"0.16","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.16","",1,0,1,"none","none","none","applied","none",8,"abundance"
"589",75,8,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","redshank","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.88,1.02,"multiplicative yearly slope","",0.88,1.02,"0.16","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.16","",1,0,1,"none","none","none","applied","none",8,"abundance"
"590",75,9,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","oystercatcher","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.92,0.95,"multiplicative yearly slope","",0.92,0.95,"0.03","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.03","",1,0,1,"none","none","none","applied","none",8,"abundance"
"591",75,10,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","black-tailed godwit","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.85,0.97,"multiplicative yearly slope","",0.85,0.97,"0.14","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.14","",1,0,1,"none","none","none","none","higher",8,"abundance"
"592",75,11,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","lapwing","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.85,0.94,"multiplicative yearly slope","",0.85,0.94,"0.11","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.11","",1,0,1,"none","none","none","none","higher",8,"abundance"
"593",75,12,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","redshank","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.88,0.99,"multiplicative yearly slope","",0.88,0.99,"0.13","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.13","",1,0,1,"none","none","none","none","higher",8,"abundance"
"594",75,13,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","oystercatcher","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trend",0.92,0.97,"multiplicative yearly slope","",0.92,0.97,"0.05","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.05","",1,0,1,"none","none","none","none","higher",8,"abundance"
"595",75,14,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.53,0.53,"proportion pairs with chicks","",0.53,0.53,"0","N","none","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"applied","applied","none","none","none",14,"productivity"
"596",75,15,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","redshank","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.5,0.56,"proportion pairs with chicks","",0.5,0.56,"0.12","N","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"applied","applied","none","none","none",14,"productivity"
"597",75,16,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2006,"semi-experimental","black-tailed godwit","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.36,0.52,"proportion pairs with chicks","",0.36,0.52,"0.44","Y","positive","years","small","frequentist","univariate","ANOVA","","","",1,0,1,"none","none","none","applied","none",7,"productivity"
"598",75,17,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2006,"semi-experimental","redshank","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.44,0.45,"proportion pairs with chicks","",0.44,0.45,"0.02","N","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","applied","none",7,"productivity"
"599",75,18,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","black-tailed godwit","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.37,0.48,"proportion pairs with chicks","",0.37,0.48,"0.3","U","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","applied","none",8,"productivity"
"600",75,19,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2006,2013,"semi-experimental","redshank","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.46,0.54,"proportion pairs with chicks","",0.46,0.54,"0.17","N","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","applied","none",8,"productivity"
"601",75,20,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2000,2006,"semi-experimental","black-tailed godwit","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.36,0.43,"proportion pairs with chicks","",0.36,0.43,"0.19","N","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","none","higher",7,"productivity"
"602",75,21,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2000,2006,"semi-experimental","redshank","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.44,0.43,"proportion pairs with chicks","",0.44,0.43,"-0.02","N","negative","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","none","higher",7,"productivity"
"603",75,22,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","black-tailed godwit","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.37,0.61,"proportion pairs with chicks","",0.37,0.61,"0.65","Y","positive","years","small","frequentist","univariate","ANOVA","","","",1,0,1,"none","none","none","none","higher",8,"productivity"
"604",75,23,"grey","good","Netherlands","Fryslan","pastoral","farmland","improved grassland",2006,2013,"semi-experimental","redshank","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest + chick)","GTS, Gross Territorial Success",0.46,0.59,"proportion pairs with chicks","",0.46,0.59,"0.28","N","positive","years","small","frequentist","univariate","ANOVA","","","",0,0,0,"none","none","none","none","higher",8,"productivity"
"605",76,1,"grey","poor","Denmark","Amager","unenclosed","natural/semi-natural grassland","wet coastal meadow",2000,2000,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","none","none","none","none","applied","none","","productivity (nest level)","daily survival rate",0.91,0.96,"nest survival (Mayfield)","calculated using 28 days incubation + 5 days laying",0.04,0.26,"4.84","Y","positive","field/plot/site","small","frequentist","univariate","GLM","","","",1,0,1,"none","none","none","none","none",1,"productivity"
"606",77,1,"grey","poor","Germany","Baden-Württemberg","mixed arable/pastoral","farmland","improved grassland, arable, lowland wet grassland",2003,2004,"semi-experimental","curlew","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","rope with olfactory chemicals around nest against predators","productivity (nest level)","classical nest success",5,12,"nest survival (Mayfield)","converted using correction factor of Hötker, 2010, WSGB 117(1):59-67",0.05,0.08,"0.49","N","positive","individual","medium","frequentist","univariate","GLMM","","1.4","",0,0,0,"none","none","applied","none","none",2,"productivity"
"607",77,2,"grey","poor","Germany","Baden-Württemberg","mixed arable/pastoral","farmland","improved grassland, arable, lowland wet grassland",2005,2007,"semi-experimental","curlew","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","electric fence to exclude predators","productivity (nest level)","classical nest success",9.4,73.2,"nest survival (Mayfield)","converted using correction factor of Hötker, 2010, WSGB 117(1):59-67",0.07,0.6,"8.03","Y","positive","individual","medium","frequentist","univariate","GLMM","","6.79","Y",1,0,1,"none","none","applied","none","none",3,"productivity"
